ProductID,ProductName,Category,HazardClass,Supplier,Stock,Price,ReorderLevel
5949,Safety Goggles,Safety Equipment,D,OfficeMax,58,11.99,44
5950,Keyboard,Electronics,D,CleanAll Ltd.,83,64.67,29
5951,Pen Set,Office Supplies,D,CleanAll Ltd.,74,78.81,31
5952,Staples Box,Office Supplies,C,ChemSupply Co.,32,23.78,40
5953,Stapler,Office Supplies,C,FurniTech,41,97.61,25
5954,Desktop Computer,Electronics,D,TechWorld Inc.,30,16.53,38
5955,Flask Set,Laboratory,A,OfficeMax,11,174.23,11
5956,Tape Dispenser,Office Supplies,C,FurniTech,65,62.66,28
5957,Pen Set,Office Supplies,C,CleanAll Ltd.,58,79.82,20
5958,Methanol,Chemicals,B,LabSource,42,107.97,31
5959,Scissors,Office Supplies,C,FurniTech,21,95.03,27
5960,Ethanol,Chemicals,B,LabSource,35,88.68,29
5961,Coffee Table,Furniture,C,TechWorld Inc.,26,75.14,20
5962,Fire Extinguisher,Safety Equipment,D,LabSource,32,18.63,41
5963,File Folders,Office Supplies,C,OfficeMax,27,70.32,39
5964,Keyboard,Electronics,D,FurniTech,22,72.67,28
5965,Hydrochloric Acid,Chemicals,B,OfficeMax,45,68.01,15
5966,Laptop,Electronics,C,FurniTech,45,82.17,21
5967,Hydrochloric Acid,Chemicals,A,TechWorld Inc.,7,220.85,25
5968,Chemical Gloves,Safety Equipment,D,ChemSupply Co.,57,32.89,34
5969,Centrifuge,Laboratory,B,ChemSupply Co.,14,73.34,27
5970,Sofa,Furniture,D,CleanAll Ltd.,98,21.84,45
5971,Petri Dishes,Laboratory,C,TechWorld Inc.,51,77.24,28
5972,Analytical Balance,Laboratory,A,CleanAll Ltd.,11,187.26,14
5973,Scissors,Office Supplies,C,FurniTech,20,80.0,26
5974,Respirator,Safety Equipment,D,CleanAll Ltd.,86,52.67,33
5975,Beakers,Laboratory,A,TechWorld Inc.,18,75.75,15
5976,Bookshelf,Furniture,D,CleanAll Ltd.,48,21.41,48
5977,Office Desk,Furniture,C,TechWorld Inc.,71,78.16,20
5978,Monitor,Electronics,D,LabSource,44,35.76,28
5979,Beakers,Laboratory,A,LabSource,13,152.52,19
5980,Tape Dispenser,Office Supplies,C,LabSource,78,59.9,20
5981,Sofa,Furniture,C,TechWorld Inc.,40,96.25,25
5982,Tape Dispenser,Office Supplies,D,CleanAll Ltd.,50,24.71,37
5983,Microscope,Laboratory,A,CleanAll Ltd.,29,177.0,17
5984,Chemical Gloves,Safety Equipment,D,LabSource,95,11.31,33
5985,Glass Cleaner,Cleaning,C,FurniTech,39,37.26,40
5986,Safety Goggles,Safety Equipment,D,FurniTech,79,18.95,41
5987,Emergency Eyewash,Safety Equipment,D,TechWorld Inc.,22,42.21,28
5988,Hydrochloric Acid,Chemicals,A,CleanAll Ltd.,14,219.2,13
5989,Ethanol,Chemicals,A,CleanAll Ltd.,19,292.12,15
5990,Desktop Computer,Electronics,C,ChemSupply Co.,34,38.99,24
5991,Safety Helmet,Safety Equipment,D,TechWorld Inc.,62,38.93,41
5992,Scanner,Electronics,D,FurniTech,31,20.13,27
5993,Respirator,Safety Equipment,D,TechWorld Inc.,24,59.48,30
5994,Pipettes,Laboratory,B,FurniTech,32,138.01,35
5995,Marker Set,Office Supplies,C,CleanAll Ltd.,64,60.31,30
5996,Methanol,Chemicals,A,FurniTech,14,211.6,24
5997,Standing Desk,Furniture,D,CleanAll Ltd.,78,33.76,46
5998,Disinfectant,Cleaning,C,OfficeMax,41,85.58,33
5999,Formaldehyde,Chemicals,A,OfficeMax,20,278.13,11
6000,Toluene,Chemicals,B,CleanAll Ltd.,35,115.78,21
6001,First Aid Kit,Safety Equipment,D,CleanAll Ltd.,72,69.23,30
6002,File Folders,Office Supplies,D,ChemSupply Co.,96,40.27,25
6003,Pipettes,Laboratory,C,OfficeMax,27,68.1,34
6004,pH Meter,Laboratory,A,LabSource,21,210.08,23
6005,First Aid Kit,Safety Equipment,D,TechWorld Inc.,28,63.57,36
6006,Scissors,Office Supplies,D,LabSource,76,23.7,43
6007,Safety Goggles,Safety Equipment,D,ChemSupply Co.,98,53.68,44
6008,Printer,Electronics,C,LabSource,49,90.21,29
6009,Sofa,Furniture,C,CleanAll Ltd.,45,78.0,30
6010,Desktop Computer,Electronics,B,LabSource,16,56.67,21
6011,Fire Extinguisher,Safety Equipment,D,OfficeMax,80,31.11,48
6012,Toilet Paper,Cleaning,C,TechWorld Inc.,71,26.93,39
6013,Keyboard,Electronics,D,OfficeMax,31,22.01,39
6014,Filing Cabinet,Furniture,C,OfficeMax,48,58.09,36
6015,Whiteboard,Furniture,C,TechWorld Inc.,78,37.86,38
6016,Disinfectant,Cleaning,C,CleanAll Ltd.,77,30.52,25
6017,Acetone,Chemicals,B,LabSource,22,111.03,28
6018,Sodium Hydroxide,Chemicals,B,TechWorld Inc.,34,43.05,18
6019,Bookshelf,Furniture,D,ChemSupply Co.,56,27.65,35
6020,File Folders,Office Supplies,C,LabSource,29,22.16,20
6021,Paper A4,Office Supplies,C,CleanAll Ltd.,77,52.41,24
6022,Emergency Eyewash,Safety Equipment,D,ChemSupply Co.,45,77.1,30
6023,Paper A3,Office Supplies,D,OfficeMax,60,77.94,29
6024,Glass Cleaner,Cleaning,B,CleanAll Ltd.,17,96.75,22
6025,Stapler,Office Supplies,D,TechWorld Inc.,59,45.11,49
6026,Staples Box,Office Supplies,D,TechWorld Inc.,94,75.04,26
6027,External Hard Drive,Electronics,C,CleanAll Ltd.,56,92.89,32
6028,UPS,Electronics,B,CleanAll Ltd.,35,77.81,30
6029,Disinfectant,Cleaning,C,FurniTech,73,42.5,38
6030,Xylene,Chemicals,A,OfficeMax,9,179.3,15
6031,Respirator,Safety Equipment,D,FurniTech,37,59.59,47
6032,Office Chair,Furniture,D,TechWorld Inc.,38,76.24,32
6033,Cork Board,Furniture,C,LabSource,33,34.08,25
6034,Coffee Table,Furniture,D,ChemSupply Co.,72,65.51,40
6035,Coffee Table,Furniture,C,OfficeMax,25,99.51,32
6036,UPS,Electronics,C,OfficeMax,30,27.98,31
6037,Acetone,Chemicals,B,FurniTech,33,144.39,16
6038,Conference Table,Furniture,D,CleanAll Ltd.,36,45.8,46
6039,Bunsen Burner,Laboratory,B,TechWorld Inc.,27,134.63,31
6040,Xylene,Chemicals,B,TechWorld Inc.,13,114.05,32
6041,Whiteboard,Furniture,C,CleanAll Ltd.,65,70.46,29
6042,Scissors,Office Supplies,D,CleanAll Ltd.,46,15.85,50
6043,Pen Set,Office Supplies,C,LabSource,28,33.67,35
6044,Paper A4,Office Supplies,D,CleanAll Ltd.,54,23.57,31
6045,Acetone,Chemicals,B,CleanAll Ltd.,16,116.98,20
6046,Scanner,Electronics,C,OfficeMax,30,84.91,38
6047,Printer,Electronics,B,OfficeMax,14,102.47,17
6048,Chemical Gloves,Safety Equipment,D,TechWorld Inc.,51,68.25,46
6049,Sofa,Furniture,D,OfficeMax,32,57.24,43
6050,Glass Cleaner,Cleaning,C,CleanAll Ltd.,33,49.27,27
6051,Bunsen Burner,Laboratory,B,ChemSupply Co.,37,76.43,17
6052,Xylene,Chemicals,B,OfficeMax,18,80.17,23
6053,Filing Cabinet,Furniture,D,OfficeMax,69,55.84,25
6054,Ethanol,Chemicals,B,OfficeMax,45,120.44,31
6055,Sofa,Furniture,C,FurniTech,63,78.37,27
6056,Chloroform,Chemicals,B,TechWorld Inc.,29,120.43,30
6057,Wet Mop,Cleaning,B,FurniTech,46,60.46,28
6058,Test Tubes,Laboratory,B,OfficeMax,21,90.5,25
6059,UPS,Electronics,B,FurniTech,13,47.39,33
6060,Benzene,Chemicals,A,CleanAll Ltd.,14,187.88,18
6061,Benzene,Chemicals,A,ChemSupply Co.,20,163.51,22
6062,Desktop Computer,Electronics,D,ChemSupply Co.,93,16.19,49
6063,Tape Dispenser,Office Supplies,C,TechWorld Inc.,42,83.61,27
6064,Filing Cabinet,Furniture,D,OfficeMax,73,52.09,33
6065,Petri Dishes,Laboratory,A,ChemSupply Co.,9,137.03,15
6066,Wet Mop,Cleaning,B,LabSource,36,148.38,34
6067,Staples Box,Office Supplies,D,OfficeMax,30,42.16,46
6068,Dust Mop,Cleaning,B,LabSource,28,81.79,16
6069,Petri Dishes,Laboratory,A,LabSource,9,227.18,19
6070,Fire Extinguisher,Safety Equipment,D,TechWorld Inc.,53,40.55,40
6071,Office Desk,Furniture,D,ChemSupply Co.,28,42.64,36
6072,Trash Bags,Cleaning,B,CleanAll Ltd.,11,97.22,17
6073,Face Shield,Safety Equipment,D,ChemSupply Co.,95,40.6,35
6074,Pipettes,Laboratory,A,FurniTech,8,162.43,21
6075,Flask Set,Laboratory,A,CleanAll Ltd.,12,136.16,20
6076,Office Desk,Furniture,C,LabSource,32,96.17,23
6077,All-Purpose Cleaner,Cleaning,C,CleanAll Ltd.,20,65.79,32
6078,Office Chair,Furniture,C,FurniTech,65,58.74,20
6079,Keyboard,Electronics,B,TechWorld Inc.,50,134.57,35
6080,Mouse,Electronics,D,CleanAll Ltd.,73,38.78,35
6081,Printer,Electronics,D,CleanAll Ltd.,62,11.83,50
6082,Analytical Balance,Laboratory,C,FurniTech,26,83.25,33
6083,Coffee Table,Furniture,C,CleanAll Ltd.,23,63.24,32
6084,Ethanol,Chemicals,A,TechWorld Inc.,13,118.23,16
6085,Stapler,Office Supplies,C,ChemSupply Co.,21,16.47,27
6086,Stapler,Office Supplies,C,FurniTech,75,72.79,34
6087,Ethanol,Chemicals,A,ChemSupply Co.,14,154.87,22
6088,Beakers,Laboratory,B,FurniTech,24,113.06,23
6089,Safety Goggles,Safety Equipment,D,ChemSupply Co.,47,70.16,28
6090,Coffee Table,Furniture,D,TechWorld Inc.,24,51.31,31
6091,Scissors,Office Supplies,C,LabSource,31,61.66,39
6092,Office Desk,Furniture,D,CleanAll Ltd.,46,49.14,49
6093,Ear Protection,Safety Equipment,D,FurniTech,33,6.25,42
6094,Scanner,Electronics,C,TechWorld Inc.,25,51.92,21
6095,Pipettes,Laboratory,B,ChemSupply Co.,41,122.72,27
6096,Lab Coat,Safety Equipment,D,FurniTech,20,76.56,26
6097,Monitor,Electronics,B,CleanAll Ltd.,38,122.39,30
6098,Ethanol,Chemicals,A,FurniTech,25,260.67,13
6099,External Hard Drive,Electronics,C,LabSource,20,86.75,40
6100,Office Chair,Furniture,D,CleanAll Ltd.,99,32.34,45
6101,Pipettes,Laboratory,B,CleanAll Ltd.,13,70.51,35
6102,Lab Coat,Safety Equipment,D,OfficeMax,40,68.93,50
6103,Coffee Table,Furniture,C,OfficeMax,22,92.53,28
6104,Toluene,Chemicals,A,TechWorld Inc.,18,118.94,23
6105,Printer,Electronics,B,ChemSupply Co.,44,45.75,34
6106,Keyboard,Electronics,D,OfficeMax,39,76.1,32
6107,Xylene,Chemicals,B,ChemSupply Co.,19,62.3,18
6108,Toilet Paper,Cleaning,C,TechWorld Inc.,37,23.58,34
6109,Desktop Computer,Electronics,D,TechWorld Inc.,86,58.86,28
6110,pH Meter,Laboratory,A,OfficeMax,16,221.05,20
6111,Benzene,Chemicals,A,ChemSupply Co.,28,165.34,14
6112,File Folders,Office Supplies,C,ChemSupply Co.,70,93.29,32
6113,All-Purpose Cleaner,Cleaning,C,LabSource,45,53.99,22
6114,Office Desk,Furniture,D,ChemSupply Co.,87,57.39,37
6115,Acetone,Chemicals,A,FurniTech,26,266.55,21
6116,File Folders,Office Supplies,D,LabSource,99,46.6,42
6117,Benzene,Chemicals,A,TechWorld Inc.,15,265.55,19
6118,Hand Sanitizer,Cleaning,B,ChemSupply Co.,17,100.98,34
6119,Respirator,Safety Equipment,D,FurniTech,51,36.48,27
6120,Chemical Gloves,Safety Equipment,D,OfficeMax,55,13.11,30
6121,Safety Helmet,Safety Equipment,D,OfficeMax,85,71.64,47
6122,Scissors,Office Supplies,C,ChemSupply Co.,16,64.62,21
6123,All-Purpose Cleaner,Cleaning,C,CleanAll Ltd.,27,84.98,34
6124,Paper A4,Office Supplies,C,ChemSupply Co.,75,97.04,26
6125,Toilet Paper,Cleaning,B,ChemSupply Co.,23,35.89,29
6126,Office Desk,Furniture,C,TechWorld Inc.,20,42.25,25
6127,Test Tubes,Laboratory,B,OfficeMax,27,90.78,27
6128,File Folders,Office Supplies,C,LabSource,52,53.36,26
6129,Analytical Balance,Laboratory,C,OfficeMax,23,97.09,24
6130,Ear Protection,Safety Equipment,D,FurniTech,46,60.57,25
6131,Formaldehyde,Chemicals,B,FurniTech,45,132.5,30
6132,Beakers,Laboratory,C,OfficeMax,60,71.69,29
6133,Safety Goggles,Safety Equipment,D,TechWorld Inc.,86,47.42,31
6134,Formaldehyde,Chemicals,B,OfficeMax,49,107.51,28
6135,Disinfectant,Cleaning,B,TechWorld Inc.,49,78.91,18
6136,Paper Towels,Cleaning,B,OfficeMax,11,135.37,23
6137,Cork Board,Furniture,D,CleanAll Ltd.,30,64.19,42
6138,Analytical Balance,Laboratory,B,CleanAll Ltd.,47,148.28,27
6139,External Hard Drive,Electronics,C,OfficeMax,29,69.71,25
6140,Pipettes,Laboratory,B,ChemSupply Co.,24,59.01,31
6141,Cork Board,Furniture,D,OfficeMax,82,15.64,50
6142,Test Tubes,Laboratory,A,TechWorld Inc.,18,251.28,23
6143,Chloroform,Chemicals,A,OfficeMax,28,142.48,24
6144,Bookshelf,Furniture,C,ChemSupply Co.,52,17.75,26
6145,Beakers,Laboratory,C,FurniTech,54,67.56,39
6146,Face Shield,Safety Equipment,D,ChemSupply Co.,93,66.2,46
6147,UPS,Electronics,D,LabSource,78,23.36,31
6148,Coffee Table,Furniture,D,CleanAll Ltd.,64,47.74,44
6149,Scissors,Office Supplies,C,CleanAll Ltd.,61,54.52,20
6150,Staples Box,Office Supplies,D,ChemSupply Co.,53,64.28,31
6151,Floor Cleaner,Cleaning,C,CleanAll Ltd.,31,98.03,39
6152,First Aid Kit,Safety Equipment,D,CleanAll Ltd.,70,54.24,32
6153,Ear Protection,Safety Equipment,D,FurniTech,62,30.36,38
6154,Office Chair,Furniture,D,TechWorld Inc.,62,40.88,35
6155,Sodium Hydroxide,Chemicals,B,OfficeMax,41,42.55,20
6156,Keyboard,Electronics,B,OfficeMax,24,80.4,35
6157,Mouse,Electronics,D,OfficeMax,47,60.92,47
6158,Conference Table,Furniture,C,CleanAll Ltd.,36,70.85,21
6159,Filing Cabinet,Furniture,C,CleanAll Ltd.,30,18.55,38
6160,Pipettes,Laboratory,A,FurniTech,16,66.52,10
6161,Scissors,Office Supplies,C,LabSource,69,30.51,30
6162,Methanol,Chemicals,B,OfficeMax,41,37.97,22
6163,Disinfectant,Cleaning,C,CleanAll Ltd.,65,37.83,38
6164,Keyboard,Electronics,D,ChemSupply Co.,54,33.7,49
6165,Monitor,Electronics,C,TechWorld Inc.,51,39.4,31
6166,Office Chair,Furniture,C,ChemSupply Co.,22,79.29,26
6167,Bunsen Burner,Laboratory,B,LabSource,41,148.67,22
6168,Flask Set,Laboratory,A,ChemSupply Co.,24,166.53,13
6169,Beakers,Laboratory,C,CleanAll Ltd.,26,85.29,39
6170,Ear Protection,Safety Equipment,D,CleanAll Ltd.,87,65.1,36
6171,Fire Extinguisher,Safety Equipment,D,TechWorld Inc.,24,70.16,30
6172,Toilet Paper,Cleaning,C,OfficeMax,66,95.73,32
6173,All-Purpose Cleaner,Cleaning,B,TechWorld Inc.,14,48.4,35
6174,Toluene,Chemicals,A,LabSource,25,249.78,13
6175,Keyboard,Electronics,C,FurniTech,21,16.47,27
6176,File Folders,Office Supplies,C,OfficeMax,34,29.65,26
6177,Cork Board,Furniture,C,LabSource,20,70.7,34
6178,Toilet Paper,Cleaning,B,FurniTech,47,36.77,19
6179,Bunsen Burner,Laboratory,C,FurniTech,36,35.56,38
6180,Monitor,Electronics,C,OfficeMax,17,30.36,22
6181,Pen Set,Office Supplies,C,OfficeMax,24,74.26,37
6182,Toilet Paper,Cleaning,C,FurniTech,56,38.96,39
6183,Desktop Computer,Electronics,C,LabSource,61,20.78,20
6184,Dust Mop,Cleaning,C,ChemSupply Co.,62,41.93,28
6185,All-Purpose Cleaner,Cleaning,B,LabSource,15,87.42,24
6186,Test Tubes,Laboratory,B,LabSource,12,108.75,16
6187,Respirator,Safety Equipment,D,CleanAll Ltd.,31,39.72,36
6188,Laptop,Electronics,B,TechWorld Inc.,11,121.7,16
6189,Formaldehyde,Chemicals,B,ChemSupply Co.,38,116.37,29
6190,Formaldehyde,Chemicals,A,LabSource,25,253.0,17
6191,Monitor,Electronics,B,ChemSupply Co.,43,32.04,21
6192,Lab Coat,Safety Equipment,D,CleanAll Ltd.,63,51.91,43
6193,Wet Mop,Cleaning,B,FurniTech,13,115.1,28
6194,Conference Table,Furniture,C,LabSource,46,38.07,30
6195,All-Purpose Cleaner,Cleaning,B,OfficeMax,27,127.76,18
6196,Hand Sanitizer,Cleaning,C,FurniTech,20,18.23,25
6197,Hydrochloric Acid,Chemicals,A,FurniTech,14,253.51,17
6198,All-Purpose Cleaner,Cleaning,C,OfficeMax,24,21.87,33
6199,Face Shield,Safety Equipment,D,ChemSupply Co.,36,40.85,47
6200,Whiteboard,Furniture,D,OfficeMax,32,30.21,41
6201,Fire Extinguisher,Safety Equipment,D,LabSource,53,6.73,27
6202,Whiteboard,Furniture,D,FurniTech,28,60.72,36
6203,Ear Protection,Safety Equipment,D,CleanAll Ltd.,51,39.65,25
6204,Fire Extinguisher,Safety Equipment,D,ChemSupply Co.,74,65.54,36
6205,Bunsen Burner,Laboratory,B,TechWorld Inc.,15,102.53,33
6206,Filing Cabinet,Furniture,D,TechWorld Inc.,32,50.59,41
6207,Lab Coat,Safety Equipment,D,LabSource,61,33.12,35
6208,pH Meter,Laboratory,C,OfficeMax,25,63.35,32
6209,Toluene,Chemicals,A,TechWorld Inc.,23,97.46,20
6210,Pipettes,Laboratory,C,ChemSupply Co.,71,81.07,32
6211,Tablet,Electronics,C,FurniTech,16,70.88,20
6212,Tape Dispenser,Office Supplies,D,LabSource,25,59.9,32
6213,Safety Helmet,Safety Equipment,D,CleanAll Ltd.,70,74.59,36
6214,Methanol,Chemicals,A,CleanAll Ltd.,27,262.56,13
6215,Ethanol,Chemicals,A,OfficeMax,23,265.17,25
6216,Lab Coat,Safety Equipment,D,CleanAll Ltd.,39,43.24,32
6217,Office Chair,Furniture,C,LabSource,38,22.38,37
6218,Hand Sanitizer,Cleaning,C,TechWorld Inc.,70,38.71,25
6219,Sofa,Furniture,C,CleanAll Ltd.,39,46.06,31
6220,Formaldehyde,Chemicals,B,TechWorld Inc.,17,104.72,27
6221,UPS,Electronics,C,TechWorld Inc.,70,53.56,21
6222,Paper A3,Office Supplies,D,CleanAll Ltd.,95,14.86,48
6223,Office Chair,Furniture,C,FurniTech,30,25.76,24
6224,Microscope,Laboratory,A,OfficeMax,30,89.31,12
6225,Test Tubes,Laboratory,B,FurniTech,29,131.61,17
6226,Sofa,Furniture,D,OfficeMax,88,73.13,42
6227,Paper Towels,Cleaning,C,CleanAll Ltd.,35,35.32,24
6228,Emergency Eyewash,Safety Equipment,D,ChemSupply Co.,31,78.95,42
6229,Whiteboard,Furniture,D,FurniTech,95,61.58,48
6230,Staples Box,Office Supplies,D,FurniTech,87,23.05,36
6231,Hydrochloric Acid,Chemicals,B,FurniTech,16,113.74,27
6232,Xylene,Chemicals,A,FurniTech,30,99.4,24
6233,Tablet,Electronics,B,TechWorld Inc.,16,102.5,20
6234,Cork Board,Furniture,D,OfficeMax,44,76.44,34
6235,Trash Bags,Cleaning,C,CleanAll Ltd.,31,60.81,39
6236,First Aid Kit,Safety Equipment,D,OfficeMax,27,77.13,34
6237,Analytical Balance,Laboratory,B,FurniTech,17,86.56,17
6238,Pipettes,Laboratory,C,ChemSupply Co.,32,83.29,38
6239,Sodium Hydroxide,Chemicals,A,OfficeMax,10,133.98,15
6240,Keyboard,Electronics,D,ChemSupply Co.,90,60.83,35
6241,Disinfectant,Cleaning,C,LabSource,61,82.37,20
6242,All-Purpose Cleaner,Cleaning,B,LabSource,50,97.46,18
6243,Petri Dishes,Laboratory,A,OfficeMax,15,249.15,21
6244,Toilet Paper,Cleaning,B,FurniTech,27,139.48,33
6245,Ear Protection,Safety Equipment,D,OfficeMax,57,24.45,25
6246,Glass Cleaner,Cleaning,C,TechWorld Inc.,54,62.21,28
6247,Sofa,Furniture,D,FurniTech,98,57.7,36
6248,Office Desk,Furniture,D,OfficeMax,44,56.81,27
6249,Benzene,Chemicals,B,TechWorld Inc.,45,128.4,24
6250,Chemical Gloves,Safety Equipment,D,TechWorld Inc.,20,53.64,25
6251,Dust Mop,Cleaning,B,CleanAll Ltd.,27,93.12,34
6252,Coffee Table,Furniture,D,FurniTech,38,14.08,43
6253,Trash Bags,Cleaning,C,LabSource,74,92.42,27
6254,Pen Set,Office Supplies,C,FurniTech,65,67.3,27
6255,Mouse,Electronics,B,LabSource,10,35.39,17
6256,Filing Cabinet,Furniture,D,CleanAll Ltd.,61,71.29,30
6257,Safety Goggles,Safety Equipment,D,OfficeMax,22,40.98,28
6258,Benzene,Chemicals,B,FurniTech,19,105.12,24
6259,Paper A3,Office Supplies,C,OfficeMax,63,46.34,24
6260,Scissors,Office Supplies,D,OfficeMax,25,63.06,32
6261,Toluene,Chemicals,A,ChemSupply Co.,28,154.11,18
6262,Ear Protection,Safety Equipment,D,CleanAll Ltd.,35,8.85,26
6263,Floor Cleaner,Cleaning,C,LabSource,43,87.45,34
6264,Bookshelf,Furniture,D,ChemSupply Co.,33,18.18,30
6265,Keyboard,Electronics,C,CleanAll Ltd.,57,55.22,28
6266,Office Chair,Furniture,C,TechWorld Inc.,64,15.69,38
6267,Keyboard,Electronics,B,FurniTech,41,36.28,19
6268,Safety Goggles,Safety Equipment,D,CleanAll Ltd.,32,45.89,44
6269,Analytical Balance,Laboratory,B,ChemSupply Co.,23,85.46,30
6270,Microscope,Laboratory,B,CleanAll Ltd.,49,142.93,26
6271,First Aid Kit,Safety Equipment,D,TechWorld Inc.,28,26.68,35
6272,Keyboard,Electronics,B,FurniTech,23,42.23,26
6273,Xylene,Chemicals,B,FurniTech,21,135.85,25
6274,Stapler,Office Supplies,D,OfficeMax,29,55.31,37
6275,Paper Towels,Cleaning,C,FurniTech,43,35.91,33
6276,Safety Goggles,Safety Equipment,D,OfficeMax,24,7.6,30
6277,Fire Extinguisher,Safety Equipment,D,ChemSupply Co.,31,36.4,25
6278,Laptop,Electronics,C,TechWorld Inc.,23,87.49,28
6279,Hand Sanitizer,Cleaning,B,ChemSupply Co.,26,126.77,33
6280,Keyboard,Electronics,C,OfficeMax,41,32.72,36
6281,Pen Set,Office Supplies,D,ChemSupply Co.,72,32.53,44
6282,Acetone,Chemicals,A,LabSource,18,211.19,19
6283,Toluene,Chemicals,A,FurniTech,5,192.2,10
6284,Ear Protection,Safety Equipment,D,OfficeMax,66,25.65,29
6285,Office Chair,Furniture,D,FurniTech,28,43.76,35
6286,Pipettes,Laboratory,B,CleanAll Ltd.,28,130.41,35
6287,Glass Cleaner,Cleaning,B,CleanAll Ltd.,27,104.66,19
6288,Trash Bags,Cleaning,C,OfficeMax,32,68.45,40
6289,Safety Goggles,Safety Equipment,D,CleanAll Ltd.,56,59.52,27
6290,Methanol,Chemicals,B,ChemSupply Co.,21,42.22,22
6291,Chloroform,Chemicals,A,ChemSupply Co.,30,237.56,10
6292,Bookshelf,Furniture,D,LabSource,96,6.0,31
6293,Bookshelf,Furniture,C,ChemSupply Co.,46,56.54,33
6294,Office Desk,Furniture,C,FurniTech,50,52.65,35
6295,Bookshelf,Furniture,C,ChemSupply Co.,53,93.82,34
6296,Lab Coat,Safety Equipment,D,FurniTech,57,10.04,33
6297,Ethanol,Chemicals,A,ChemSupply Co.,12,90.13,15
6298,File Folders,Office Supplies,D,ChemSupply Co.,64,41.34,45
6299,Bookshelf,Furniture,D,FurniTech,54,59.7,45
6300,Hand Sanitizer,Cleaning,B,ChemSupply Co.,20,125.1,26
6301,Ear Protection,Safety Equipment,D,LabSource,52,60.34,42
6302,Mouse,Electronics,B,ChemSupply Co.,20,90.93,28
6303,Chemical Gloves,Safety Equipment,D,FurniTech,79,15.45,47
6304,Marker Set,Office Supplies,C,ChemSupply Co.,20,48.11,37
6305,Analytical Balance,Laboratory,A,TechWorld Inc.,22,197.94,19
6306,Paper A3,Office Supplies,C,FurniTech,72,95.04,21
6307,External Hard Drive,Electronics,C,TechWorld Inc.,68,16.09,33
6308,First Aid Kit,Safety Equipment,D,CleanAll Ltd.,69,53.74,43
6309,Beakers,Laboratory,A,TechWorld Inc.,9,159.76,22
6310,Ear Protection,Safety Equipment,D,ChemSupply Co.,30,54.54,27
6311,Scanner,Electronics,D,ChemSupply Co.,26,47.4,33
6312,Floor Cleaner,Cleaning,B,LabSource,50,55.53,30
6313,Lab Coat,Safety Equipment,D,LabSource,24,66.47,31
6314,Coffee Table,Furniture,D,CleanAll Ltd.,53,43.33,32
6315,Beakers,Laboratory,C,TechWorld Inc.,75,47.22,20
6316,Safety Goggles,Safety Equipment,D,LabSource,43,24.39,50
6317,Hand Sanitizer,Cleaning,B,TechWorld Inc.,46,83.72,20
6318,Pen Set,Office Supplies,C,CleanAll Ltd.,74,68.01,24
6319,Safety Goggles,Safety Equipment,D,ChemSupply Co.,67,18.04,43
6320,Acetone,Chemicals,B,CleanAll Ltd.,47,31.01,15
6321,Desktop Computer,Electronics,C,CleanAll Ltd.,48,34.78,28
6322,Hydrochloric Acid,Chemicals,A,LabSource,5,143.63,24
6323,Office Desk,Furniture,D,TechWorld Inc.,81,14.55,29
6324,Face Shield,Safety Equipment,D,CleanAll Ltd.,38,35.07,47
6325,Beakers,Laboratory,C,FurniTech,58,24.39,21
6326,Dust Mop,Cleaning,C,ChemSupply Co.,63,68.05,24
6327,Safety Goggles,Safety Equipment,D,LabSource,67,6.36,35
6328,Respirator,Safety Equipment,D,CleanAll Ltd.,99,55.45,37
6329,Scanner,Electronics,C,TechWorld Inc.,48,61.55,26
6330,Keyboard,Electronics,B,FurniTech,10,116.36,15
6331,Conference Table,Furniture,D,LabSource,35,30.45,36
6332,All-Purpose Cleaner,Cleaning,B,LabSource,16,80.32,25
6333,Paper Towels,Cleaning,C,TechWorld Inc.,53,40.42,28
6334,Keyboard,Electronics,B,OfficeMax,41,43.43,22
6335,Stapler,Office Supplies,C,ChemSupply Co.,72,64.57,37
6336,Dust Mop,Cleaning,C,CleanAll Ltd.,67,48.57,20
6337,Binder Clips,Office Supplies,C,LabSource,46,91.7,26
6338,Xylene,Chemicals,B,TechWorld Inc.,20,62.25,26
6339,Paper A4,Office Supplies,C,LabSource,80,21.22,40
6340,Coffee Table,Furniture,C,LabSource,45,34.39,39
6341,Conference Table,Furniture,C,FurniTech,29,43.79,33
6342,Desktop Computer,Electronics,D,ChemSupply Co.,42,28.63,46
6343,Pipettes,Laboratory,B,CleanAll Ltd.,32,80.4,24
6344,Laptop,Electronics,D,TechWorld Inc.,93,57.98,48
6345,Ethanol,Chemicals,B,FurniTech,28,59.82,35
6346,Monitor,Electronics,B,LabSource,35,98.98,15
6347,Lab Coat,Safety Equipment,D,FurniTech,24,6.77,31
6348,Flask Set,Laboratory,C,FurniTech,71,44.93,33
6349,Chloroform,Chemicals,B,TechWorld Inc.,43,114.87,26
6350,Centrifuge,Laboratory,A,FurniTech,11,213.68,22
6351,Tape Dispenser,Office Supplies,C,ChemSupply Co.,48,77.89,38
6352,Test Tubes,Laboratory,B,ChemSupply Co.,30,138.39,29
6353,Binder Clips,Office Supplies,C,TechWorld Inc.,30,16.44,38
6354,Acetone,Chemicals,A,TechWorld Inc.,24,260.75,20
6355,Chloroform,Chemicals,B,FurniTech,28,41.91,32
