ProductID,ProductName,Category,HazardClass,Supplier,Stock,Price,ReorderLevel
5203,Mouse,Electronics,B,FurniTech,26,112.12,31
5204,Hydrochloric Acid,Chemicals,A,LabSource,7,107.86,15
5205,Dust Mop,Cleaning,B,OfficeMax,13,48.62,35
5206,Analytical Balance,Laboratory,B,TechWorld Inc.,23,96.19,34
5214,Keyboard,Electronics,B,LabSource,32,115.34,34
5218,Ear Protection,Safety Equipment,D,FurniTech,33,39.84,42
5224,Marker Set,Office Supplies,D,TechWorld Inc.,36,65.29,50
5225,Beakers,Laboratory,A,ChemSupply Co.,21,271.0,22
5226,Chloroform,Chemicals,A,LabSource,16,119.32,25
5228,All-Purpose Cleaner,Cleaning,C,FurniTech,22,50.4,35
5229,First Aid Kit,Safety Equipment,D,ChemSupply Co.,41,46.21,47
5230,Conference Table,Furniture,C,LabSource,20,92.14,31
5231,Dust Mop,Cleaning,C,CleanAll Ltd.,20,32.74,24
5232,Analytical Balance,Laboratory,A,FurniTech,23,258.24,25
5235,Chemical Gloves,Safety Equipment,D,OfficeMax,34,19.81,40
5237,Chemical Gloves,Safety Equipment,D,LabSource,31,78.05,39
5238,Pen Set,Office Supplies,D,FurniTech,24,29.19,31
5241,Paper Towels,Cleaning,B,CleanAll Ltd.,21,40.96,35
5242,Methanol,Chemicals,A,LabSource,9,216.0,12
5243,Monitor,Electronics,B,LabSource,32,81.26,33
5244,Benzene,Chemicals,B,TechWorld Inc.,17,37.91,28
5245,pH Meter,Laboratory,C,TechWorld Inc.,16,31.05,21
5246,Methanol,Chemicals,A,LabSource,12,103.86,21
5248,External Hard Drive,Electronics,B,OfficeMax,19,111.48,25
5251,Glass Cleaner,Cleaning,C,FurniTech,16,89.94,21
5252,Face Shield,Safety Equipment,D,LabSource,31,74.37,37
5255,Ethanol,Chemicals,A,ChemSupply Co.,14,214.18,23
5258,Petri Dishes,Laboratory,C,LabSource,36,43.22,39
5259,Whiteboard,Furniture,D,CleanAll Ltd.,41,19.97,48
5261,Ethanol,Chemicals,A,FurniTech,19,102.78,24
5265,Trash Bags,Cleaning,C,ChemSupply Co.,24,15.45,36
5274,Mouse,Electronics,D,CleanAll Ltd.,30,8.08,41
5278,Paper A4,Office Supplies,D,TechWorld Inc.,31,60.79,33
5280,Respirator,Safety Equipment,D,CleanAll Ltd.,37,61.63,47
5281,UPS,Electronics,B,CleanAll Ltd.,21,81.96,34
5284,UPS,Electronics,D,ChemSupply Co.,25,75.68,32
5287,Scanner,Electronics,B,FurniTech,10,131.16,29
5288,Monitor,Electronics,B,CleanAll Ltd.,13,128.14,27
5289,Wet Mop,Cleaning,B,TechWorld Inc.,19,84.75,30
5290,Microscope,Laboratory,A,LabSource,9,136.02,12
5291,Xylene,Chemicals,A,OfficeMax,9,145.74,11
5297,Chloroform,Chemicals,B,FurniTech,11,137.46,24
5301,Petri Dishes,Laboratory,B,FurniTech,19,121.41,20
5302,Ethanol,Chemicals,A,LabSource,14,147.29,17
5308,Methanol,Chemicals,B,OfficeMax,10,109.44,31
5317,Ear Protection,Safety Equipment,D,ChemSupply Co.,28,44.29,36
5320,Sofa,Furniture,D,ChemSupply Co.,22,51.02,28
5321,Scanner,Electronics,B,FurniTech,30,34.0,34
5322,Scanner,Electronics,B,LabSource,16,39.07,20
5327,Toluene,Chemicals,B,CleanAll Ltd.,12,124.09,22
5331,Chloroform,Chemicals,A,CleanAll Ltd.,13,132.29,17
5332,Paper Towels,Cleaning,B,TechWorld Inc.,14,102.13,19
5336,Pen Set,Office Supplies,C,LabSource,24,45.55,30
5337,Acetone,Chemicals,A,OfficeMax,21,126.79,25
5346,Analytical Balance,Laboratory,B,ChemSupply Co.,25,110.13,32
5347,Emergency Eyewash,Safety Equipment,D,CleanAll Ltd.,40,31.38,50
5349,Formaldehyde,Chemicals,B,TechWorld Inc.,25,79.06,28
5354,Test Tubes,Laboratory,A,TechWorld Inc.,7,217.85,10
5358,External Hard Drive,Electronics,C,ChemSupply Co.,22,86.56,29
5360,Pipettes,Laboratory,A,ChemSupply Co.,10,69.62,14
5364,Acetone,Chemicals,B,FurniTech,20,124.09,25
5371,Hand Sanitizer,Cleaning,B,FurniTech,24,120.49,28
5372,UPS,Electronics,B,LabSource,10,71.52,34
5375,Tape Dispenser,Office Supplies,D,ChemSupply Co.,40,73.19,50
5376,Keyboard,Electronics,B,ChemSupply Co.,12,37.21,15
5380,Printer,Electronics,B,ChemSupply Co.,23,31.97,33
5381,Floor Cleaner,Cleaning,C,FurniTech,24,91.31,33
5383,Respirator,Safety Equipment,D,ChemSupply Co.,30,77.84,48
5384,Toilet Paper,Cleaning,B,LabSource,17,118.69,22
5387,Emergency Eyewash,Safety Equipment,D,FurniTech,29,7.05,37
5388,Trash Bags,Cleaning,B,TechWorld Inc.,13,91.08,32
5390,Chloroform,Chemicals,B,TechWorld Inc.,16,116.67,20
5397,Keyboard,Electronics,C,FurniTech,24,97.06,30
5400,Trash Bags,Cleaning,B,LabSource,14,101.68,18
5401,Glass Cleaner,Cleaning,C,ChemSupply Co.,20,68.01,27
5402,Ethanol,Chemicals,B,ChemSupply Co.,18,89.17,26
5405,Test Tubes,Laboratory,A,TechWorld Inc.,19,225.14,22
5408,Bookshelf,Furniture,D,OfficeMax,39,71.34,42
5410,Chemical Gloves,Safety Equipment,D,FurniTech,35,64.41,44
5413,Acetone,Chemicals,B,ChemSupply Co.,12,48.62,15
5414,Xylene,Chemicals,B,OfficeMax,11,117.55,21
5415,Marker Set,Office Supplies,D,TechWorld Inc.,21,47.34,27
5416,Sodium Hydroxide,Chemicals,A,CleanAll Ltd.,14,71.24,24
5420,Desktop Computer,Electronics,B,ChemSupply Co.,26,126.66,33
5422,Laptop,Electronics,B,OfficeMax,17,32.11,20
5425,Hydrochloric Acid,Chemicals,B,TechWorld Inc.,22,69.81,25
5426,Filing Cabinet,Furniture,D,OfficeMax,28,33.07,35
5429,Test Tubes,Laboratory,C,OfficeMax,24,60.38,31
5431,Analytical Balance,Laboratory,C,FurniTech,24,18.84,30
5433,Fire Extinguisher,Safety Equipment,D,FurniTech,24,41.7,31
5434,Laptop,Electronics,B,ChemSupply Co.,21,30.08,30
5435,Paper Towels,Cleaning,C,FurniTech,28,94.42,29
5436,Benzene,Chemicals,A,ChemSupply Co.,12,51.47,17
5447,All-Purpose Cleaner,Cleaning,C,LabSource,29,57.01,33
5448,Standing Desk,Furniture,C,TechWorld Inc.,29,77.83,37
5449,Methanol,Chemicals,B,LabSource,23,78.64,29
5451,Microscope,Laboratory,A,LabSource,16,235.66,20
5456,Analytical Balance,Laboratory,A,CleanAll Ltd.,9,91.08,12
5457,Xylene,Chemicals,A,ChemSupply Co.,19,59.34,24
5458,File Folders,Office Supplies,C,ChemSupply Co.,18,25.35,23
5465,All-Purpose Cleaner,Cleaning,C,TechWorld Inc.,21,64.52,27
5470,UPS,Electronics,B,ChemSupply Co.,16,140.72,21
5476,Paper A3,Office Supplies,C,CleanAll Ltd.,29,52.75,38
5479,Tape Dispenser,Office Supplies,C,CleanAll Ltd.,32,97.1,33
5481,Dust Mop,Cleaning,B,OfficeMax,26,100.67,33
5483,Marker Set,Office Supplies,D,CleanAll Ltd.,39,69.98,43
5484,Tape Dispenser,Office Supplies,D,LabSource,30,45.62,41
5490,Formaldehyde,Chemicals,B,CleanAll Ltd.,25,54.12,27
5494,Toluene,Chemicals,A,TechWorld Inc.,6,275.24,10
5496,Dust Mop,Cleaning,C,ChemSupply Co.,22,47.45,28
5502,Paper Towels,Cleaning,C,LabSource,20,35.72,26
5503,Keyboard,Electronics,C,ChemSupply Co.,28,21.17,36
5504,Dust Mop,Cleaning,C,ChemSupply Co.,27,90.29,34
5515,Lab Coat,Safety Equipment,D,ChemSupply Co.,20,29.47,25
5516,Office Chair,Furniture,C,CleanAll Ltd.,24,56.22,31
5521,Respirator,Safety Equipment,D,OfficeMax,32,54.68,40
5522,Emergency Eyewash,Safety Equipment,D,LabSource,32,29.93,40
5524,Formaldehyde,Chemicals,A,CleanAll Ltd.,19,150.08,24
5529,pH Meter,Laboratory,C,FurniTech,20,70.97,26
5531,Dust Mop,Cleaning,B,FurniTech,16,58.32,21
5535,Formaldehyde,Chemicals,A,TechWorld Inc.,11,298.19,14
5538,Tape Dispenser,Office Supplies,D,FurniTech,34,29.12,41
5540,Chemical Gloves,Safety Equipment,D,TechWorld Inc.,37,12.68,38
5542,Wet Mop,Cleaning,B,TechWorld Inc.,12,45.1,19
5545,Analytical Balance,Laboratory,A,CleanAll Ltd.,8,232.73,21
5546,Analytical Balance,Laboratory,B,CleanAll Ltd.,11,62.78,20
5548,Tape Dispenser,Office Supplies,C,CleanAll Ltd.,26,36.11,33
5549,Coffee Table,Furniture,C,ChemSupply Co.,18,91.79,23
5550,Test Tubes,Laboratory,A,FurniTech,17,240.69,23
5553,Tape Dispenser,Office Supplies,C,ChemSupply Co.,22,66.49,33
5556,All-Purpose Cleaner,Cleaning,B,CleanAll Ltd.,14,86.4,22
5560,Sofa,Furniture,D,CleanAll Ltd.,39,62.36,47
5561,First Aid Kit,Safety Equipment,D,ChemSupply Co.,24,15.63,31
5570,Acetone,Chemicals,A,FurniTech,8,261.78,11
5574,Test Tubes,Laboratory,B,FurniTech,20,69.23,22
5575,Office Chair,Furniture,D,LabSource,23,63.67,29
5577,Acetone,Chemicals,A,FurniTech,12,131.52,16
5578,Benzene,Chemicals,A,ChemSupply Co.,11,194.15,14
5580,Formaldehyde,Chemicals,A,OfficeMax,7,157.68,18
5581,Filing Cabinet,Furniture,D,ChemSupply Co.,36,29.69,50
5583,Safety Helmet,Safety Equipment,D,CleanAll Ltd.,32,53.73,35
5584,Paper Towels,Cleaning,B,TechWorld Inc.,16,97.46,21
5591,Paper A3,Office Supplies,C,ChemSupply Co.,17,68.18,22
5593,Staples Box,Office Supplies,C,CleanAll Ltd.,26,28.4,33
5598,Sodium Hydroxide,Chemicals,A,FurniTech,5,172.2,19
5601,Pen Set,Office Supplies,C,ChemSupply Co.,23,73.98,29
5604,Pen Set,Office Supplies,C,FurniTech,16,78.07,21
5605,Beakers,Laboratory,B,CleanAll Ltd.,21,111.92,27
5609,Cork Board,Furniture,C,OfficeMax,26,28.18,33
5619,Flask Set,Laboratory,C,FurniTech,28,34.76,35
5620,Sofa,Furniture,D,TechWorld Inc.,23,53.05,29
5622,Desktop Computer,Electronics,D,OfficeMax,32,77.03,36
5632,Emergency Eyewash,Safety Equipment,D,ChemSupply Co.,31,70.78,47
5634,Face Shield,Safety Equipment,D,OfficeMax,33,29.57,36
5638,Dust Mop,Cleaning,B,CleanAll Ltd.,10,128.57,33
5640,Keyboard,Electronics,B,FurniTech,14,147.16,26
5645,Wet Mop,Cleaning,B,OfficeMax,16,139.12,22
5646,Tape Dispenser,Office Supplies,D,CleanAll Ltd.,20,41.86,25
5651,Bunsen Burner,Laboratory,A,TechWorld Inc.,8,110.43,11
5661,Binder Clips,Office Supplies,C,OfficeMax,26,20.6,31
5662,pH Meter,Laboratory,C,FurniTech,27,17.7,38
5663,Laptop,Electronics,D,ChemSupply Co.,38,23.11,40
5665,Binder Clips,Office Supplies,C,CleanAll Ltd.,31,45.67,39
5668,File Folders,Office Supplies,C,OfficeMax,32,81.54,36
5669,Glass Cleaner,Cleaning,B,OfficeMax,16,135.15,21
5672,pH Meter,Laboratory,A,ChemSupply Co.,13,170.36,17
5673,Paper Towels,Cleaning,B,CleanAll Ltd.,23,81.53,29
5678,Ethanol,Chemicals,B,ChemSupply Co.,19,141.02,29
5682,External Hard Drive,Electronics,B,FurniTech,22,89.3,27
5684,Flask Set,Laboratory,A,OfficeMax,13,67.2,17
5689,Monitor,Electronics,D,OfficeMax,38,33.83,48
5696,Tape Dispenser,Office Supplies,C,CleanAll Ltd.,26,64.19,37
5698,File Folders,Office Supplies,D,LabSource,38,58.71,46
5701,Paper A4,Office Supplies,D,ChemSupply Co.,41,54.0,44
5702,Benzene,Chemicals,A,OfficeMax,14,279.5,18
5705,Scanner,Electronics,B,LabSource,12,102.73,15
5707,Desktop Computer,Electronics,D,ChemSupply Co.,32,54.21,42
5709,Flask Set,Laboratory,B,LabSource,17,94.58,22
5712,File Folders,Office Supplies,D,CleanAll Ltd.,32,49.4,40
5713,Toluene,Chemicals,A,ChemSupply Co.,20,67.05,23
5716,Petri Dishes,Laboratory,A,ChemSupply Co.,12,236.07,16
5718,Ethanol,Chemicals,A,OfficeMax,7,189.14,23
5719,Xylene,Chemicals,A,FurniTech,15,204.9,19
5720,First Aid Kit,Safety Equipment,D,OfficeMax,30,57.6,43
5723,Filing Cabinet,Furniture,D,FurniTech,36,67.05,37
5724,Coffee Table,Furniture,C,ChemSupply Co.,28,64.05,32
5728,Flask Set,Laboratory,B,ChemSupply Co.,20,132.49,25
5730,Microscope,Laboratory,B,LabSource,22,140.75,28
5731,Analytical Balance,Laboratory,B,ChemSupply Co.,14,40.5,18
5733,Toluene,Chemicals,A,LabSource,8,105.21,16
5739,Office Desk,Furniture,D,ChemSupply Co.,33,15.94,41
5741,External Hard Drive,Electronics,B,ChemSupply Co.,26,87.62,33
5742,Pipettes,Laboratory,A,TechWorld Inc.,9,89.93,12
5743,Paper A4,Office Supplies,C,CleanAll Ltd.,18,79.65,23
5746,Toilet Paper,Cleaning,B,CleanAll Ltd.,14,78.64,24
5747,Trash Bags,Cleaning,C,OfficeMax,34,57.84,36
5749,Pen Set,Office Supplies,D,OfficeMax,23,29.34,29
5756,Wet Mop,Cleaning,C,OfficeMax,25,81.08,40
5757,Binder Clips,Office Supplies,D,FurniTech,28,41.9,35
5758,File Folders,Office Supplies,D,OfficeMax,36,45.41,43
5762,Toluene,Chemicals,A,LabSource,8,236.54,10
5769,Chemical Gloves,Safety Equipment,D,CleanAll Ltd.,25,58.8,32
5770,Printer,Electronics,D,CleanAll Ltd.,40,8.85,50
5775,Lab Coat,Safety Equipment,D,LabSource,38,57.71,48
5776,Mouse,Electronics,D,FurniTech,20,31.33,26
5778,Glass Cleaner,Cleaning,B,ChemSupply Co.,26,116.33,33
5779,External Hard Drive,Electronics,C,ChemSupply Co.,29,28.84,37
5780,Safety Helmet,Safety Equipment,D,LabSource,26,8.56,33
5786,Laptop,Electronics,C,LabSource,28,56.1,38
5789,Staples Box,Office Supplies,D,FurniTech,29,25.58,37
5790,Staples Box,Office Supplies,C,ChemSupply Co.,29,66.76,37
5792,Safety Goggles,Safety Equipment,D,TechWorld Inc.,33,9.97,42
5793,pH Meter,Laboratory,B,OfficeMax,11,119.93,21
5794,Paper Towels,Cleaning,C,FurniTech,19,65.48,24
5795,Sodium Hydroxide,Chemicals,B,LabSource,14,107.69,18
5796,Flask Set,Laboratory,B,CleanAll Ltd.,33,55.0,34
5800,Ethanol,Chemicals,A,FurniTech,11,282.7,14
5802,Emergency Eyewash,Safety Equipment,D,ChemSupply Co.,31,38.19,46
5803,Bunsen Burner,Laboratory,A,FurniTech,16,77.71,21
5811,Test Tubes,Laboratory,A,FurniTech,5,92.48,21
5817,Methanol,Chemicals,B,TechWorld Inc.,19,64.49,24
5825,Flask Set,Laboratory,C,OfficeMax,22,86.99,28
5826,Toluene,Chemicals,A,OfficeMax,8,265.09,11
5827,Pipettes,Laboratory,A,CleanAll Ltd.,8,103.32,10
5830,Mouse,Electronics,D,FurniTech,48,79.38,49
5832,Chemical Gloves,Safety Equipment,D,LabSource,38,7.45,48
5839,Lab Coat,Safety Equipment,D,ChemSupply Co.,34,46.89,48
5840,UPS,Electronics,D,TechWorld Inc.,40,59.46,44
5844,Paper Towels,Cleaning,B,OfficeMax,28,93.57,34
5846,Chloroform,Chemicals,B,CleanAll Ltd.,15,128.85,19
5848,Laptop,Electronics,D,OfficeMax,38,36.69,48
5849,Keyboard,Electronics,C,TechWorld Inc.,17,54.54,22
5856,Lab Coat,Safety Equipment,D,ChemSupply Co.,34,23.68,43
5857,Scanner,Electronics,C,LabSource,20,91.45,25
5858,Chloroform,Chemicals,B,ChemSupply Co.,26,126.17,33
5860,Sodium Hydroxide,Chemicals,A,FurniTech,11,152.24,14
5863,Formaldehyde,Chemicals,A,CleanAll Ltd.,13,54.26,23
5867,Binder Clips,Office Supplies,C,ChemSupply Co.,22,74.32,32
5870,Chloroform,Chemicals,A,OfficeMax,17,129.68,22
5871,Sofa,Furniture,C,LabSource,30,79.25,38
5873,Disinfectant,Cleaning,B,FurniTech,23,119.01,29
5874,Ethanol,Chemicals,B,OfficeMax,14,59.08,21
5875,Chloroform,Chemicals,A,ChemSupply Co.,19,291.16,21
5878,Floor Cleaner,Cleaning,C,CleanAll Ltd.,22,38.74,35
5883,Ethanol,Chemicals,B,ChemSupply Co.,24,124.6,31
5888,Acetone,Chemicals,A,FurniTech,8,182.46,15
5891,Microscope,Laboratory,C,ChemSupply Co.,25,90.42,38
5893,Dust Mop,Cleaning,B,CleanAll Ltd.,21,96.95,28
5896,Printer,Electronics,B,TechWorld Inc.,22,89.44,26
5898,File Folders,Office Supplies,C,TechWorld Inc.,16,68.16,20
5901,Methanol,Chemicals,A,OfficeMax,23,169.88,25
5903,Safety Helmet,Safety Equipment,D,TechWorld Inc.,25,8.71,32
5904,Tablet,Electronics,C,LabSource,20,54.52,26
5905,Tape Dispenser,Office Supplies,D,OfficeMax,36,22.03,45
5906,Conference Table,Furniture,C,ChemSupply Co.,20,53.4,25
5908,Keyboard,Electronics,D,OfficeMax,38,37.15,48
5910,Hydrochloric Acid,Chemicals,A,CleanAll Ltd.,7,281.29,15
5912,Printer,Electronics,B,ChemSupply Co.,10,108.99,15
5914,Methanol,Chemicals,A,TechWorld Inc.,19,85.58,24
5916,Keyboard,Electronics,B,TechWorld Inc.,14,42.76,31
5920,All-Purpose Cleaner,Cleaning,B,OfficeMax,22,98.16,23
5925,Emergency Eyewash,Safety Equipment,D,TechWorld Inc.,35,57.83,44
5927,Microscope,Laboratory,B,TechWorld Inc.,25,60.0,32
5935,Printer,Electronics,B,ChemSupply Co.,19,140.02,24
5936,Beakers,Laboratory,C,TechWorld Inc.,23,97.85,30
5937,Toluene,Chemicals,A,CleanAll Ltd.,18,200.91,23
5939,Petri Dishes,Laboratory,B,TechWorld Inc.,29,112.37,32
5946,External Hard Drive,Electronics,C,CleanAll Ltd.,29,93.94,34
5947,Standing Desk,Furniture,D,LabSource,36,50.42,45
5948,Bookshelf,Furniture,C,CleanAll Ltd.,27,41.08,34
5952,Staples Box,Office Supplies,C,ChemSupply Co.,32,23.78,40
5954,Desktop Computer,Electronics,D,TechWorld Inc.,30,16.53,38
5959,Scissors,Office Supplies,C,FurniTech,21,95.03,27
5962,Fire Extinguisher,Safety Equipment,D,LabSource,32,18.63,41
5963,File Folders,Office Supplies,C,OfficeMax,27,70.32,39
5964,Keyboard,Electronics,D,FurniTech,22,72.67,28
5967,Hydrochloric Acid,Chemicals,A,TechWorld Inc.,7,220.85,25
5969,Centrifuge,Laboratory,B,ChemSupply Co.,14,73.34,27
5972,Analytical Balance,Laboratory,A,CleanAll Ltd.,11,187.26,14
5973,Scissors,Office Supplies,C,FurniTech,20,80.0,26
5979,Beakers,Laboratory,A,LabSource,13,152.52,19
5985,Glass Cleaner,Cleaning,C,FurniTech,39,37.26,40
5987,Emergency Eyewash,Safety Equipment,D,TechWorld Inc.,22,42.21,28
5993,Respirator,Safety Equipment,D,TechWorld Inc.,24,59.48,30
5994,Pipettes,Laboratory,B,FurniTech,32,138.01,35
5996,Methanol,Chemicals,A,FurniTech,14,211.6,24
6003,Pipettes,Laboratory,C,OfficeMax,27,68.1,34
6004,pH Meter,Laboratory,A,LabSource,21,210.08,23
6005,First Aid Kit,Safety Equipment,D,TechWorld Inc.,28,63.57,36
6010,Desktop Computer,Electronics,B,LabSource,16,56.67,21
6013,Keyboard,Electronics,D,OfficeMax,31,22.01,39
6017,Acetone,Chemicals,B,LabSource,22,111.03,28
6024,Glass Cleaner,Cleaning,B,CleanAll Ltd.,17,96.75,22
6030,Xylene,Chemicals,A,OfficeMax,9,179.3,15
6031,Respirator,Safety Equipment,D,FurniTech,37,59.59,47
6035,Coffee Table,Furniture,C,OfficeMax,25,99.51,32
6036,UPS,Electronics,C,OfficeMax,30,27.98,31
6038,Conference Table,Furniture,D,CleanAll Ltd.,36,45.8,46
6039,Bunsen Burner,Laboratory,B,TechWorld Inc.,27,134.63,31
6040,Xylene,Chemicals,B,TechWorld Inc.,13,114.05,32
6042,Scissors,Office Supplies,D,CleanAll Ltd.,46,15.85,50
6043,Pen Set,Office Supplies,C,LabSource,28,33.67,35
6045,Acetone,Chemicals,B,CleanAll Ltd.,16,116.98,20
6046,Scanner,Electronics,C,OfficeMax,30,84.91,38
6047,Printer,Electronics,B,OfficeMax,14,102.47,17
6049,Sofa,Furniture,D,OfficeMax,32,57.24,43
6052,Xylene,Chemicals,B,OfficeMax,18,80.17,23
6056,Chloroform,Chemicals,B,TechWorld Inc.,29,120.43,30
6058,Test Tubes,Laboratory,B,OfficeMax,21,90.5,25
6059,UPS,Electronics,B,FurniTech,13,47.39,33
6060,Benzene,Chemicals,A,CleanAll Ltd.,14,187.88,18
6061,Benzene,Chemicals,A,ChemSupply Co.,20,163.51,22
6065,Petri Dishes,Laboratory,A,ChemSupply Co.,9,137.03,15
6067,Staples Box,Office Supplies,D,OfficeMax,30,42.16,46
6069,Petri Dishes,Laboratory,A,LabSource,9,227.18,19
6071,Office Desk,Furniture,D,ChemSupply Co.,28,42.64,36
6072,Trash Bags,Cleaning,B,CleanAll Ltd.,11,97.22,17
6074,Pipettes,Laboratory,A,FurniTech,8,162.43,21
6075,Flask Set,Laboratory,A,CleanAll Ltd.,12,136.16,20
6077,All-Purpose Cleaner,Cleaning,C,CleanAll Ltd.,20,65.79,32
6082,Analytical Balance,Laboratory,C,FurniTech,26,83.25,33
6083,Coffee Table,Furniture,C,CleanAll Ltd.,23,63.24,32
6084,Ethanol,Chemicals,A,TechWorld Inc.,13,118.23,16
6085,Stapler,Office Supplies,C,ChemSupply Co.,21,16.47,27
6087,Ethanol,Chemicals,A,ChemSupply Co.,14,154.87,22
6090,Coffee Table,Furniture,D,TechWorld Inc.,24,51.31,31
6091,Scissors,Office Supplies,C,LabSource,31,61.66,39
6092,Office Desk,Furniture,D,CleanAll Ltd.,46,49.14,49
6093,Ear Protection,Safety Equipment,D,FurniTech,33,6.25,42
6096,Lab Coat,Safety Equipment,D,FurniTech,20,76.56,26
6099,External Hard Drive,Electronics,C,LabSource,20,86.75,40
6101,Pipettes,Laboratory,B,CleanAll Ltd.,13,70.51,35
6102,Lab Coat,Safety Equipment,D,OfficeMax,40,68.93,50
6103,Coffee Table,Furniture,C,OfficeMax,22,92.53,28
6104,Toluene,Chemicals,A,TechWorld Inc.,18,118.94,23
6110,pH Meter,Laboratory,A,OfficeMax,16,221.05,20
6117,Benzene,Chemicals,A,TechWorld Inc.,15,265.55,19
6118,Hand Sanitizer,Cleaning,B,ChemSupply Co.,17,100.98,34
6122,Scissors,Office Supplies,C,ChemSupply Co.,16,64.62,21
6123,All-Purpose Cleaner,Cleaning,C,CleanAll Ltd.,27,84.98,34
6125,Toilet Paper,Cleaning,B,ChemSupply Co.,23,35.89,29
6126,Office Desk,Furniture,C,TechWorld Inc.,20,42.25,25
6129,Analytical Balance,Laboratory,C,OfficeMax,23,97.09,24
6136,Paper Towels,Cleaning,B,OfficeMax,11,135.37,23
6137,Cork Board,Furniture,D,CleanAll Ltd.,30,64.19,42
6140,Pipettes,Laboratory,B,ChemSupply Co.,24,59.01,31
6142,Test Tubes,Laboratory,A,TechWorld Inc.,18,251.28,23
6151,Floor Cleaner,Cleaning,C,CleanAll Ltd.,31,98.03,39
6156,Keyboard,Electronics,B,OfficeMax,24,80.4,35
6159,Filing Cabinet,Furniture,C,CleanAll Ltd.,30,18.55,38
6166,Office Chair,Furniture,C,ChemSupply Co.,22,79.29,26
6169,Beakers,Laboratory,C,CleanAll Ltd.,26,85.29,39
6171,Fire Extinguisher,Safety Equipment,D,TechWorld Inc.,24,70.16,30
6173,All-Purpose Cleaner,Cleaning,B,TechWorld Inc.,14,48.4,35
6175,Keyboard,Electronics,C,FurniTech,21,16.47,27
6177,Cork Board,Furniture,C,LabSource,20,70.7,34
6179,Bunsen Burner,Laboratory,C,FurniTech,36,35.56,38
6180,Monitor,Electronics,C,OfficeMax,17,30.36,22
6181,Pen Set,Office Supplies,C,OfficeMax,24,74.26,37
6185,All-Purpose Cleaner,Cleaning,B,LabSource,15,87.42,24
6186,Test Tubes,Laboratory,B,LabSource,12,108.75,16
6187,Respirator,Safety Equipment,D,CleanAll Ltd.,31,39.72,36
6188,Laptop,Electronics,B,TechWorld Inc.,11,121.7,16
6193,Wet Mop,Cleaning,B,FurniTech,13,115.1,28
6196,Hand Sanitizer,Cleaning,C,FurniTech,20,18.23,25
6197,Hydrochloric Acid,Chemicals,A,FurniTech,14,253.51,17
6198,All-Purpose Cleaner,Cleaning,C,OfficeMax,24,21.87,33
6199,Face Shield,Safety Equipment,D,ChemSupply Co.,36,40.85,47
6200,Whiteboard,Furniture,D,OfficeMax,32,30.21,41
6202,Whiteboard,Furniture,D,FurniTech,28,60.72,36
6205,Bunsen Burner,Laboratory,B,TechWorld Inc.,15,102.53,33
6206,Filing Cabinet,Furniture,D,TechWorld Inc.,32,50.59,41
6208,pH Meter,Laboratory,C,OfficeMax,25,63.35,32
6211,Tablet,Electronics,C,FurniTech,16,70.88,20
6212,Tape Dispenser,Office Supplies,D,LabSource,25,59.9,32
6215,Ethanol,Chemicals,A,OfficeMax,23,265.17,25
6220,Formaldehyde,Chemicals,B,TechWorld Inc.,17,104.72,27
6228,Emergency Eyewash,Safety Equipment,D,ChemSupply Co.,31,78.95,42
6231,Hydrochloric Acid,Chemicals,B,FurniTech,16,113.74,27
6233,Tablet,Electronics,B,TechWorld Inc.,16,102.5,20
6235,Trash Bags,Cleaning,C,CleanAll Ltd.,31,60.81,39
6236,First Aid Kit,Safety Equipment,D,OfficeMax,27,77.13,34
6238,Pipettes,Laboratory,C,ChemSupply Co.,32,83.29,38
6239,Sodium Hydroxide,Chemicals,A,OfficeMax,10,133.98,15
6243,Petri Dishes,Laboratory,A,OfficeMax,15,249.15,21
6244,Toilet Paper,Cleaning,B,FurniTech,27,139.48,33
6250,Chemical Gloves,Safety Equipment,D,TechWorld Inc.,20,53.64,25
6251,Dust Mop,Cleaning,B,CleanAll Ltd.,27,93.12,34
6252,Coffee Table,Furniture,D,FurniTech,38,14.08,43
6255,Mouse,Electronics,B,LabSource,10,35.39,17
6257,Safety Goggles,Safety Equipment,D,OfficeMax,22,40.98,28
6258,Benzene,Chemicals,B,FurniTech,19,105.12,24
6260,Scissors,Office Supplies,D,OfficeMax,25,63.06,32
6268,Safety Goggles,Safety Equipment,D,CleanAll Ltd.,32,45.89,44
6269,Analytical Balance,Laboratory,B,ChemSupply Co.,23,85.46,30
6271,First Aid Kit,Safety Equipment,D,TechWorld Inc.,28,26.68,35
6272,Keyboard,Electronics,B,FurniTech,23,42.23,26
6273,Xylene,Chemicals,B,FurniTech,21,135.85,25
6274,Stapler,Office Supplies,D,OfficeMax,29,55.31,37
6276,Safety Goggles,Safety Equipment,D,OfficeMax,24,7.6,30
6278,Laptop,Electronics,C,TechWorld Inc.,23,87.49,28
6279,Hand Sanitizer,Cleaning,B,ChemSupply Co.,26,126.77,33
6282,Acetone,Chemicals,A,LabSource,18,211.19,19
6283,Toluene,Chemicals,A,FurniTech,5,192.2,10
6285,Office Chair,Furniture,D,FurniTech,28,43.76,35
6286,Pipettes,Laboratory,B,CleanAll Ltd.,28,130.41,35
6288,Trash Bags,Cleaning,C,OfficeMax,32,68.45,40
6290,Methanol,Chemicals,B,ChemSupply Co.,21,42.22,22
